SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
Cc1csc(CNS(=O)(=O)c2cccnc2Cl)n1,True,True,True,,True,True,
Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccccc1[P+](C)(c1ccccc1C)c1ccccc1C,True,True,True,,True,True,
CC#CCNC(CN)c1ccco1,True,True,True,,True,True,
Cc1cnc(C(=O)NC(c2nc3cc(OC(F)(F)F)ccc3n2C2CC2)C2CC2)cn1,True,True,True,,True,True,
CCN(C=O)C1(C(=O)O)CCCCCCCCCCC1,True,True,True,,True,True,
CC#CCN(C)C(CNCCC(=O)NC(C)(C)CS(=O)(=O)O)Cc1ccc(OCC(N)=O)cc1,True,True,True,,True,True,
C=CC(=O)N1CC2NC(CC3CCCCC3)NC(C3CCN(CC4CCCNC4)N3)C2C1,True,True,True,,True,True,
CC#CCCC(CCCCCC)NN,True,True,True,,True,True,
Cn1ccnc1CC(N)c1cccc(Cl)c1F,True,True,True,,True,True,
CC(=O)c1ccc(S(=O)(=O)N2CCCCC2C(=O)OCc2coc(-c3ccc(F)cc3)n2)cc1,True,True,True,,True,True,
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,True,True,True,,True,True,
COc1cccc2cc(C(=O)NCc3ccc(C(=O)c4cccs4)s3)c(=O)oc12,True,True,True,,True,True,
Cn1nc(NS(C)(=O)=O)c2c(Cl)ccc(-n3c(C(Cc4cc(F)cc(F)c4)NC(=O)Cn4nc(C(F)F)c5c4C(F)(F)C4CC54)nc4cc(-c5ccc(F)cc5)ccc4c3=O)c21,True,True,True,,True,True,
COCC(=O)O.COCN.COCO,True,True,True,,True,True,
CCC(N)C(c1ccco1)N(C)Cc1ccc(Cl)cc1,True,True,True,,True,True,
CC1(F)COCc2ccc(C(=O)NCC(=O)Nc3nc(-c4cccc(C(F)F)c4)cs3)cc21,True,True,True,,True,True,
CNS(=O)(=O)c1cnn(C)c1.COc1cc2c(cc1F)CC(CN1CCC1)C2Cc1ccccc1,True,True,True,,True,True,
CCOC(=O)C1=C(Nc2ccc3cc(C(=O)OCCOCCNc4ccc([N+](=O)[O-])c5nonc45)ccc3c2)OCC1=O,True,True,True,,True,True,
CCc1nc2c(nc1-c1ccc(OC(F)(F)P)cc1OC)c(C)nn2C(CC)CC,True,True,True,,True,True,
CC(=CC(N)=NC1(C)CCN(C(=O)COCC2CCCCO2)C1)n1c(C(F)F)nc2ccccc21,True,True,True,,True,True,
CCOc1ccc(NC(=O)CN2C(=O)SC(=Cc3ccc(OCc4ccc(Cl)c(Cl)c4)c(OCC)c3)C2=O)cc1,True,True,True,,True,True,
CN1CCC(OC(c2cccc(C#CCCCCOC(N)=O)c2)c2nc3ccccc3n2C)CC1,True,True,True,,True,True,
COc1cc(C(OCc2cn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c(=O)nc2N)C(C)(C)C)c([N+](=O)[O-])cc1C#CCN,True,True,True,,True,True,
CCCCCCCCC(CCCCCC)CN(C(=O)n1nncc1SCOC(=O)CCCCCC)c1cccc2c1ccc1c(C)[nH]nc12,True,True,True,,True,True,
Cc1cc(C)c(C(O)c2ccccc2)c(N)c1C,True,True,True,,True,True,
CNCN=C(N)c1cccc(C(F)(F)F)n1,True,True,True,,True,True,
CC1(C)CCC(C(c2ccccc2O)c2cn(Cc3ccccc3)c3ccccc23)O1,True,True,True,,True,True,
CC(C)(C)OC(=O)N1C=CNC=C1,True,True,True,,True,True,
COc1ccc(-n2nc(N3CCC(F)(F)CC3)cc2-c2cnc(N)cn2)cn1,True,True,True,,True,True,
COc1ccccc1[P+]([CH-]Cl)(C1CCCC1)C1CCCC1.[Pd],True,True,True,,True,True,
CC1(C)C2CCC(C(O)CCl)C1C2,True,True,True,,True,True,
COc1c(C(=O)C2=CNCCN=C2)c(O)c(OC)c2occc12,True,True,True,,True,True,
NC(NC(=O)C=Cc1ccc(Cl)cc1)(C(=O)O)C(=O)CCc1ccccn1,True,True,True,,True,True,
O=C(NC1(c2ccccc2F)CCCC1)C1CCCCC1,True,True,True,,True,True,
CCCC1(C(=O)O)CCCN(C(=O)N(C)CC(F)F)C1,True,True,True,,True,True,
Cc1ncc(Cl)c(C(=O)NN)n1.Cl,True,True,True,,True,True,
C=CCNc1cc(CS(=O)(=O)c2ccccc2)nc(-c2ccccc2)n1,True,True,True,,True,True,
