SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CSCCC(CC(C)=O)C(=O)NC1CSCc2cccc(c2)CSCC(C(=O)CC(CC(=O)O)C(=O)NC(Cc2cnc[nH]2)C(=O)CC(C)C(=O)NC(CCCCC(=N)N)C(=O)NC(CC(=O)O)C(N)=O)NC(=O)C(Cc2ccccc2)CC(=O)C(CCC(=O)O)NC(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)C2CCCN2C1=O,True,True,True,True,True,True,False
CCNc1ncnc(Nc2ccc(Cl)cc2)c1OC,True,True,True,True,True,True,False
CC(C)(C)OC(=O)N1CCCc2ccc(CCCCCCC(CC(=O)O)c3cnc(CCC(=O)NCCOCCOCCN=[N+]=[N-])nc3)nc21.CCOC(=O)CC(CCCCCCc1ccc2c(n1)N(C(=O)OC(C)(C)C)CCC2)c1cnc(CCC(=O)NCCOCCOCCN=[N+]=[N-])nc1,True,True,True,True,True,True,False
CCC(C)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CC(C)C)C(C)O)C(C)O)C(C)O)C(C)CC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)O,True,True,True,True,True,True,False
CC(=O)NC1C(OC2C(CO)OC(O)C(NC(C)=O)C2OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCNC(=O)C(CO)NC(=O)C(N)CC(=O)O)C(=O)NC(C)C(=O)O)C(N)=O)OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3N)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCNC(=O)C(CO)NC(=O)C(N)CC(=O)O)C(=O)NC(C)C(=O)O)C(N)=O)C2NC(C)=O)C1O,True,True,True,True,True,True,False
O=C(C1CN(c2ncccn2)Cc2ccnn21)N1CCCO1,True,True,True,True,True,True,False
Cc1nn(Cc2ccc(C(F)(F)F)cc2)c(C)c1CCl,True,True,True,True,True,True,False
CC(=O)Nc1nc(C)c(-c2csc(CCc3ccccc3)n2)s1,True,True,True,True,True,True,False
CCCC(CC)Oc1c(O)c2ccc(OCCO)cc2oc1=O,True,True,True,True,True,True,False
CNCc1ccc(Sc2nnc(C)o2)c(Cl)c1,True,True,True,True,True,True,False
Cc1nccc(Nc2n[nH]c3c2CN(C(=O)NC(CN(C)C)C2CCOCC2)C3(C)C)n1,True,True,True,True,True,True,False
Clc1ccc(C(NCCOC2CCCC2)C2CC2)cc1,True,True,True,True,True,True,False
CCC(C)C(N)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCCN=C(N)N)C(=O)O,True,True,True,True,True,True,False
CC(CC#N)CCC#N,True,True,True,True,True,True,False
CCC(C)C(NC(=O)C(C(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(NC(C)=O)NC(C)=O)C(=O)N(C)C(CC(OC(C)=O)c1nc(C(=O)NC(Cc2ccccc2)CC(C)C(=O)O)cs1)C(C)C,True,True,True,True,True,True,False
CCC(C)Oc1c(Cl)cc(C=C2SC(=O)N(Cc3ccccc3C#N)C2=O)cc1OC,True,True,True,True,True,True,False
C=[N+]=[N-].[B],True,True,True,True,True,True,True
C=C1C=CC(=O)N1CCCCC(=O)Nc1cc(CC(CC(C)C(=O)O)NC(=O)c2csc(C(CC(C(C)C)N(C)C(=O)C(NC(=O)C3CCCCN3C)C(C)CC)OC(C)=O)n2)ccc1OP(=O)(O)O,True,True,True,True,True,True,False
CC(CC(=O)c1c[n+](C)nc2ccccc12)C(=O)O,True,True,True,True,True,True,False
CC(CC(C)(C)c1ccccc1)=NNC(=O)CN(c1ccc(C)c(C)c1)S(=O)(=O)c1ccc(Cl)cc1,True,True,True,True,True,True,False
COc1cc2sc(C(=O)CC(C)C(=O)O)cc2cc1CCCOc1cc2cc(C(=O)CC(C)(C)C(=O)O)sc2cc1CO,True,True,True,True,True,True,False
CCC(C)C(C(=O)O)N(C)C(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CC(=O)OC(C)(C)C)NC(=O)C(CCCCN=C(C)C1=C(O)CC(C)(C)CC1=O)NC(=O)CCCN,True,True,True,True,True,True,False
CC(C)CC(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)Cc1cnc[nH]1)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)O,True,True,True,True,True,True,False
CN(C)c1ccc(C(CNC(=O)Cc2ccc(Cl)cc2)N(C)C)cc1,True,True,True,True,True,True,False
CCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,True,True,True,True,True,True,False
