SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CC(=O)NC(C)C.CC(C)(C)C.CC(C)(C)NC(=O)CN.CC(C)C(N)=O.CC(C)CO.CC(C)N.CC(C)NC(=O)CO.CC(C)NC(N)=O.CC(C)NC=O.CC(C)O.CCNC(C)(C)C.CNC(C)(C)C,True,True,True,True,True,True,False
Cc1ccccc1NC(=O)Cc1nc(CSc2nc(-c3ccccc3)cs2)cs1,True,True,True,True,True,True,False
CC(=O)NC(CS)C(=O)O.O=Cc1ccccc1C=O,True,True,True,True,True,True,False
CCCC=CCC=CCCCCCCCC(=O)OCCCCCCCCCCCCCCC=CCCCCCCCCCCC(=O)NC(CO)C(O)C=CCCCCCCCCCCCCCCCCCCCCC,True,True,True,True,True,True,False
CCn1c(=O)c(C=C2SC(=S)N(CC3CCCO3)C2=O)c(N2CCCC2)c2ccccc21,True,True,True,,True,True,
Cc1ccc(S(=O)(=O)NCCOC(N)=O)c(C#CCO)c1,True,True,True,,True,True,
CCCC1(C(=O)O)CCN(C(=O)NN2CCCCC2)CC1,True,True,True,,True,True,
CCC(C)NC(=O)CCN(C(C)=O)c1ccc(Cl)cc1Cl,True,True,True,,True,True,
CC(NC(=O)Cc1ccc(NC(=O)c2cscn2)cc1)c1cccc(C(F)(F)F)c1,True,True,True,,True,True,
OC(Cc1ccc(Cl)s1)c1ccc(I)cc1,True,True,True,,True,True,
CCn1nc(C(C)=NO)c2ccccc21,True,True,True,,True,True,
O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1C(CO)c1cc2cc(F)ccc2[nH]1,True,True,True,,True,True,
CCC(CC)CN(CC)C(C)C(N)=O,True,True,True,,True,True,
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NCCSSCCNC(=O)CCC(C)=CCc1c(O)c2c(c(C)c1OC)COC2=O,True,True,True,,True,True,
CC(=O)Cc1cc(C(=O)NC(C)c2cnc(OCC(F)(F)C(F)F)c(C)c2)ccn1,True,True,True,,True,True,
CC(=O)NC(CO)C(OC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1NC(C)=O)C(O)C(O)CO,True,True,True,,True,True,
CC(C)Oc1ccc(C2=C(N3CCCC(CO)C3)C(=O)N(Cc3ccncc3)C2=O)cc1,True,True,True,,True,True,
Cc1cc(C)n(-c2ccc(Cl)c(C(=O)OCC(=O)NC(C)c3ccc(C)c(C)c3)n2)n1,True,True,True,,True,True,
CC(=NNc1nc2ccccc2n1CCNC(=O)CCCCCCNC(C(=O)N1CC(O)CC1C(=O)NC(C)c1ccc(-c2scnc2C)cc1)C(C)(C)C)c1ccccn1,True,True,True,,True,True,
CCC(=O)OC1CC2(CO2)C(OC)C(C=CC(C)=CCC2OC(C)C(NC(=O)C=CC(C)OC(C)=O)CC2C)O1,True,True,True,,True,True,
CCCCCCl.O=CCc1[nH]nc2ccccc12,True,True,True,,True,True,
CC(=O)NC(Cc1cccc2[nH]ccc12)C(=O)O,True,True,True,,True,True,
COC(=O)CCNC(=O)c1ccc(CCCCCCCCOc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)s1,True,True,True,,True,True,
CC(C)S(=O)(=O)c1ccc(-c2cnc3[nH]cc(-c4cc5c(Cl)cccc5n4C(=O)OC(C)(C)C)c3n2)cc1.CC(C)S(=O)(=O)c1ccc(-c2cnc3[nH]cc(-c4cccnc4NC(=O)C(C)(C)C)c3n2)cc1.CC(C)S(=O)(=O)c1ccc(-c2cnc3[nH]cc(-c4cn(S(=O)(=O)c5ccccc5)c5ccccc45)c3n2)cc1,True,True,True,,True,True,
O=C(c1n[nH]c2c1CCC2)N1CC(O)CC1CO,True,True,True,,True,True,
CCOC(=O)C1CCN(C(=O)c2csc(-c3cc(Br)cs3)n2)CC1,True,True,True,,True,True,
CC1(C)C(=O)NC(=O)CN1C(=O)CN1CCCC1=O,True,True,True,,True,True,
N#Cc1cccn(Cc2cnc(Cl)s2)c1=O,True,True,True,,True,True,
CC(=Cc1ccc(C#N)cc1)C(=O)NC(C)(C)C.CC(=Cc1ccc(O)c(O)c1Cl)C(=O)NC(C)(C)C.CC(C)(C)CCCC(=O)c1ccc(C#N)cc1.CC(C)(C)NC(=O)c1c(F)c(F)c(N)c(F)c1F.CC(C)(C)NC(=O)c1c(F)c(F)c(N=[N+]=[N-])c(F)c1F.CC(C)(C)NC(=O)c1ccc(C#N)s1.CC(C)(C)NC(=O)c1ccc(N=[N+]=[N-])cc1.CC(C)(C)NC(=O)c1ccc(O)c(O)c1Cl.CC(C)(C)NC(=O)c1ccc([N+](=O)[O-])c2cccnc12.CC(Sc1ccc(C#N)cc1)C(=O)NC(C)(C)C.Cn1cc(C#N)cc1C(=O)NC(C)(C)C,True,True,True,,True,True,
CCC1CCCC(NCC(C(C)C)N2CCCC2)CC1,True,True,True,,True,True,
COc1cc2c(C(C)CNC(C)=O)c[nH]c2c(F)c1Cl,True,True,True,,True,True,
Cc1cccc(Cl)c1NC(=O)C(c1ccc(O)cc1)N(C)C(=O)C(NC(=O)OC(C)(C)C)C(C)C,True,True,True,,True,True,
Cc1cccc(C)c1NC(=O)NCCCOCC(C)C,True,True,True,,True,True,
Nc1c(F)ccc2c(Br)csc12,True,True,True,,True,True,
