SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CC(=O)OCC(C)n1nnnc1-c1cccc(N)n1,True,True,True,,True,True,
CCCOCCCc1cccc(-c2csc(NC(=O)c3cc(F)c(C=C(C)C(=O)O)c(F)c3)n2)c1OC,True,True,True,,True,True,
CCC1CN(S(=O)(=O)c2cc(CO)oc2Br)CCO1,True,True,True,,True,True,
O=C(Nc1ccc(-c2csc(Nc3cccnc3)n2)cc1)C1CC=CCC1,True,True,True,,True,True,
Fc1ccc(NCC2CCC3(CCCC3)O2)cc1F,True,True,True,,True,True,
CC(CC1=CC(=O)C(=O)C=C1)C(C)CC1=CC(=O)C(=O)C=C1,True,True,True,,True,True,
CC(C)C(C)(N)C(C)C.CC(C)NC(C)C,True,True,True,,True,True,
COc1ccc(OC)c(C(C)NC(=O)C2CCN(Cc3cccc(C)c3)CC2)c1,True,True,True,,True,True,
COc1cc(F)ccc1C(c1ccc(F)cc1OC)C(C)OC(=O)C(C)CC(=S)c1nccc(OC)c1OC(C)=O,True,True,True,,True,True,
CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12.O.O.O.[Na+].[Na+],True,True,True,,True,True,
COc1cc(OC)c([P+](CC(=O)NCCCC(=O)Nc2ccc(C#CC#N)cc2)(c2c(OC)cc(OC)cc2OC)c2c(OC)cc(OC)cc2OC)c(OC)c1,True,True,True,,True,True,
CC=C(CCOc1nccc(C(C)=CC(=C(N)C(C)C(N)=O)c2c(C)ccc3[nH]ncc23)n1)N=CC=C(C)CC,True,True,True,,True,True,
CC(C)CC(N)C(=O)NC(C)SCC(=O)O,True,True,True,,True,True,
Cc1ccc(C(=O)NCCc2ccccc2)cc1-c1nc(NC(CO)COC(=O)C(F)(F)F)nc2c1ccc(=O)n2-c1c(F)cccc1F,True,True,True,,True,True,
COC1C=COC2(C)Oc3c(C)c(=O)c4c(O)c(c5oc6cccc(OCc7ccc(NC(=O)C(CCCNC(N)=O)NC(=O)C(NC(=O)CCCCCN8C(=O)C=CC8=O)C(C)C)cc7)c6nc5c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,True,True,True,,True,True,
CC1C([Si](C)(C)O)C(CCn2cc(CCO)nn2)OC12C(=O)N(Cc1ccc(N3N=C(c4ccccc4)CCC3=O)cc1)c1ccc(Cl)cc12,True,True,True,,True,True,
CC(C)CN1CCC(C(=O)N2CCc3c(-c4ccccc4)cccc32)C1,True,True,True,,True,True,
CN(CC#N)CCCN1C(=O)c2ccccc2C1=O,True,True,True,,True,True,
Cn1cc(-c2cnc3ccc(NCc4cccs4)nn23)cn1,True,True,True,,True,True,
CCCNC(CCCc1ccccc1)c1occc1Br,True,True,True,,True,True,
Cc1ccc(CNC(C)c2cncs2)cc1,True,True,True,,True,True,
CC(C)Cc1nc(-c2cccnc2)oc1C(=O)C(CCc1ccccc1)NC(=O)CCC(C)C(N)=O,True,True,True,,True,True,
Nc1cc(Cl)cc([N+](=O)[O-])c1Sc1ccccc1Br,True,True,True,,True,True,
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(N)=O)C(C)C)C(C)C,True,True,True,,True,True,
COc1cccc(NC(=O)C(C)Cn2nc([N+](=O)[O-])cc2C)c1,True,True,True,,True,True,
CCN(Cc1ccccc1)c1cc(C(=O)Nc2ccc(OC)cc2)ncn1,True,True,True,,True,True,
CCCCN(CC(N)=O)c1ccc([N+](=O)[O-])c(C=O)c1,True,True,True,,True,True,
O=C(NN=Cc1cc(F)cc(F)c1O)c1ccncc1,True,True,True,,True,True,
COCCN(CC(C)C)C(=O)c1cc2cc(Cl)ccc2[nH]1,True,True,True,,True,True,
Cc1nc(-c2ccc(N3CCNCC3)cn2)n[nH]1,True,True,True,,True,True,
COc1ccc(CC(N)C(=O)N2CCCC2)cc1,True,True,True,,True,True,
CCC(CC)C(=O)C=C(O)C(CC)CC.CC[Si](CC)(CC)c1cc(-c2ncnc3c2oc2c(CC(C)C)cccc23)[c-]c2ccccc12.[Ir],True,True,True,,True,True,
COc1ccc(C(NC(=O)Cn2nnc(-c3cccc(OC)c3)n2)C(C)C)cc1,True,True,True,,True,True,
CC(C)N(c1ccc(I)cc1F)c1c(C(=O)N2CC(O)(C3CCCCN3)C2)ccc(F)c1F,True,True,True,,True,True,
O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2cc(-c3ccc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c4ccccc34)cc3sc4ccccc4c23)c1.c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2cc(-c3nc(-c4ccccc4)nc(-c4cccc5c4oc4ccccc45)n3)cc3sc4ccccc4c23)cc1.c1ccc(-c2ccc3c4ccccc4n(-c4cc(-c5cccc(-c6nc(-c7ccccc7)nc(-c7ccccc7)n6)n5)cc5sc6ccccc6c45)c3c2)cc1.c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4cc(-c5cc(-c6cccc(C(c7ccccc7)(c7ccccc7)c7ccccc7)c6)c6c(c5)sc5ccccc56)ccc4c3)n2)cc1.c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-c4cccc(-c5cc([Si](c6ccccc6)(c6ccccc6)c6ccccc6)c6c(c5)sc5ccccc56)c4)c3)n2)cc1.c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc4c(-c5cc(-n6c7ccccc7c7ccccc76)c6c(c5)sc5ccccc56)cccc34)n2)cc1,True,True,True,,True,True,
CC(C)CC12CC(=O)C(C)(O1)C1CCC(I)C1C2OC(=O)c1ccc2ccccc2c1,True,True,True,,True,True,
NCCC(O)c1cccc(OCc2ccccc2)c1,True,True,True,,True,True,
C=CC(=O)NC(C)(CC(C)C)CS(=O)(=O)O,True,True,True,,True,True,
CCn1c2ccc(C#N)cc2c2cc(C(=NOC(C)=O)c3ccc(OC(C)COC)cc3C)ccc21,True,True,True,,True,True,
CC(C)CONC(=O)Cn1cc(Br)ccc1=O,True,True,True,,True,True,
CC(=O)N1CC(N(Cc2ccccc2C)CC(C)C)CC1C(=O)NC1CCC(N)CC1,True,True,True,,True,True,
COC(=O)c1cc(NC(=O)Cc2ccc(Cl)cc2F)ccc1Cl,True,True,True,,True,True,
O=S(=O)(Nc1cc(F)ccc1Br)c1ccc2c(c1)CCC2,True,True,True,,True,True,
CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC(C)C,True,True,True,,True,True,
Cc1ccc2cc(CNCC(C)S(C)=O)ccc2n1,True,True,True,,True,True,
CCCc1ccc(C(=O)CN2CCCC(C)CC2)cc1,True,True,True,,True,True,
CC(C)CN1CCCn2nc(CNC(=O)Nc3cccc(C#N)c3)cc2C1,True,True,True,,True,True,
CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(N)CO)C(C)C)C(=O)O,True,True,True,,True,True,
C=CC1(C(=O)OC)CN(C(=O)OC(C)(C)C)CCO1.COC(=O)C1(C(C)OS(=O)(=O)C(F)(F)F)CN(C(=O)OC(C)(C)C)CCO1.ClCCl.[BH].[U],True,True,True,,True,True,
CCn1c(CCNC(=O)CSCc2ccc(Cl)cc2Cl)n[nH]c1=S,True,True,True,,True,True,
Cc1cccc(C)c1-c1cc(OCC2NC(c3cnc4oc(C(C)C)c(C5CC5)c4n3)CCCC2CC(C)C)nc(NS(=O)(=O)c2cccc(C(=O)O)c2)n1,True,True,True,,True,True,
CC(C)CC(N)C(=O)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.NC(Cc1ccccc1)C(=O)O.NCCCCC(N)C(=O)O,True,True,True,,True,True,
Cc1cc(C2CC(c3cn4c(=O)c(C)c(C)cc4c(-c4ccc(F)cc4F)n3)CCO2)ncn1,True,True,True,,True,True,
NC(=S)C1CN(Cc2ccc(F)c(F)c2)CCO1,True,True,True,,True,True,
C1=C(c2cc(-c3ccccc3)c3c(c2)-c2cc(C4=CC(=Nc5ccccc5-c5cccc(-c6ccccc6)c5)CCC4)cc(-c4ccccc4)c2CC3)CCCC1=Nc1ccccc1-c1cccc(-c2ccccc2)c1,True,True,True,,True,True,
CCCCCCCCCCCC(=O)Oc1cc(OCc2ccccc2)cc2oc(-c3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)c(OCc3ccccc3)c(=O)c12,True,True,True,,True,True,
