SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
Cc1nc([NH+]2C=CC=C2)n[nH]1,True,True,True,True,True,True,False
CC1NC(C)C(C)(C)N1C,True,True,True,True,True,True,False
Cc1csc2nc(SCC(=O)c3cccc([N+](=O)[O-])c3)[nH]c(=O)c12,True,True,True,True,True,True,False
CC1CCC(c2ccc(-c3cc(F)c(C(F)(F)Oc4cc(F)c(OC(F)F)c(F)c4)c(F)c3)c(F)c2)OC1,True,True,True,True,True,True,False
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OC3CCN(C(=O)c4ccccc4F)CC3)nc2)cc1,True,True,True,True,True,True,False
C.CC(C)CCCBr.CC(C)CCCOC1(C(=O)O)CCCC1.CCCC(O)CC1(C(=O)NC2N=C(c3ccccc3)c3ccccc3N(C)C2=O)CCCCC1.CCCC1CC2(CCCCC2)C(=O)O1.CN1C(=O)C(N)N=C(c2ccccc2)c2ccccc21.COC(=O)C1(O)CCCC1.COC(=O)C1CCCC1.[CH3][Al]([CH3])[CH3].[Li+].[OH-],True,True,True,True,True,True,False
CC(C)(c1ccc(Oc2ncnc(N3CC(N4CCC4)C3)c2F)cc1)c1ccc(OC2CC(Nc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)cc1,True,True,True,True,True,True,False
CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)CC(Cc1c[nH]c2ccccc12)C(=O)N1CCCCO1)OC)N(C)C(=O)C(CC(=O)C(C(C)C)N(C)CCCCCCCC(=O)CBr)C(C)C,True,True,True,True,True,True,False
c1ccc(-c2ccc(N(c3ccccc3)c3cc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)c4sc5ccc(-c6cccc7c6sc6ccccc67)cc5c4c3)cc2)cc1,True,True,True,True,True,True,False
C=C1C2(C(=O)N(C)CCCc3cnn(C)c3)CCC(C2)C1(C)C,True,True,True,True,True,True,False
C=CC(N)C=CNCC(=O)OC(C)C(=O)OCCCC,True,True,True,True,True,True,False
CCCCCCCCCCCCCCOC(=O)C(CC(C)C)NC(=O)OCC(C)(C)C,True,True,True,True,True,True,False
CCCCC1=CC2=CC(=O)C(C)(OC(=O)CC)C(=O)C2=CN1CCCN(CC)CC,True,True,True,True,True,True,False
C=C(C)OC(=O)N(CCCC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(C)(=O)=O)c2)s1)C(CC(C)C)C(=O)OC1CCCC1,True,True,True,True,True,True,False
CCCN(CC(=O)OCC)c1nc(C)cc(OC(C)C)n1,True,True,True,True,True,True,False
CCN(CC)CCCNC(=O)c1ccc(C)c(-c2ccc(CC(CC(=O)C3CCC(CNC(=O)OC(C)(C)C)CC3)C(=O)Nc3ccc(C4=NCN=N4)cc3)cc2)c1,True,True,True,True,True,True,False
CCSC(=O)Nc1ccc(OC)nc1,True,True,True,True,True,True,False
CCSC(C)Cc1ccc(B(O)O)cc1,True,True,True,True,True,True,False
CCOC(=O)CC(=O)SCCNC(=O)C(C)C,True,True,True,True,True,True,False
CC(C)NC(=O)C(C#N)=Cc1ccncc1,True,True,True,True,True,True,False
CCCN(C(=O)OCOC(=O)C(C)O)C(=O)c1cn2ncnc(Nc3cc(C(=O)NCC)ccc3C)c2c1C,True,True,True,True,True,True,False
