Compound_CID,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date
6857747,"methyl 2-[(5R,6R,13S,14S,16S)-6-(furan-3-yl)-8,14-dihydroxy-1,5,15,15-tetramethyl-17-oxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-10-en-16-yl]acetate",SPECTRUM100359|CCG-38410|SDCCGMLS-0066315.P001,C27H36O7,"InChI=1S/C27H36O7/c1-25(2)19(12-20(28)32-5)27(4)17-6-8-26(3)18(15(17)10-16(22(25)30)23(27)31)11-21(29)34-24(26)14-7-9-33-13-14/h7,9,13,16-17,19,21-22,24,29-30H,6,8,10-12H2,1-5H3/t16-,17?,19-,21?,22-,24-,26+,27?/m0/s1",C[C@@]12CCC3C(=C1CC(O[C@H]2C4=COC=C4)O)C[C@H]5[C@@H](C([C@@H](C3(C5=O)C)CC(=O)OC)(C)C)O,CNSUXOYAIZBGRY-YTLWWLMQSA-N,"methyl 2-[(5R,6R,13S,14S,16S)-6-(furan-3-yl)-8,14-dihydroxy-1,5,15,15-tetramethyl-17-oxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-10-en-16-yl]acetate",,Biological Test Results,608|940|1033|1422|1549|1552|1637|1648|1259389|1345086|1346200,"Center for Chemical Genomics, University of Michigan|Cheminformatics Friedrich-Schiller-University Jena|Emory University Molecular Libraries Screening Center|Gulick Lab, Department of Structural Biology, University at Buffalo|NextBio|ORST SMALL MOLECULE SCREENING CENTER|Sanford-Burnham Center for Chemical Genomics|University of Iowa High-Throughput Screening Core (UIHTS)",Governmental Organizations|Legacy Depositors|NIH Initiatives|Research and Development|Subscription Services,,472.6,106.0,909,2.0,34,2,7,4,472.246094,472.246094,0,1,0,8,5,3,0,0,0,0,0,0,1,20060623
16725078,"methyl 2-[(5R,6R,13S,14R,16S)-6-(furan-3-yl)-8,14-dihydroxy-1,5,15,15-tetramethyl-17-oxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-10-en-16-yl]acetate",CCG-38609,C27H36O7,"InChI=1S/C27H36O7/c1-25(2)19(12-20(28)32-5)27(4)17-6-8-26(3)18(15(17)10-16(22(25)30)23(27)31)11-21(29)34-24(26)14-7-9-33-13-14/h7,9,13,16-17,19,21-22,24,29-30H,6,8,10-12H2,1-5H3/t16-,17?,19-,21?,22+,24-,26+,27?/m0/s1",C[C@@]12CCC3C(=C1CC(O[C@H]2C4=COC=C4)O)C[C@H]5[C@H](C([C@@H](C3(C5=O)C)CC(=O)OC)(C)C)O,CNSUXOYAIZBGRY-HGTSMEINSA-N,"methyl 2-[(5R,6R,13S,14R,16S)-6-(furan-3-yl)-8,14-dihydroxy-1,5,15,15-tetramethyl-17-oxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-10-en-16-yl]acetate",,Biological Test Results,1259389,"Center for Chemical Genomics, University of Michigan|Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|ORST SMALL MOLECULE SCREENING CENTER",Legacy Depositors|Research and Development,,472.6,106.0,909,2.0,34,2,7,4,472.246094,472.246094,0,1,0,8,5,3,0,0,0,0,0,0,1,20070906
23786281,"(3aR,5'S,6aS,7R,8S)-5'-(furan-3-yl)-10-hydroxy-8-methylspiro[3a,4,5,6,6a,8,9,10-octahydro-1H-benzo[d][2]benzofuran-7,3'-oxolane]-2',3-dione",MEGxp0_000540|ACon0_000310|ACon1_000927|NCGC00169222-01|BRD-A74113153-001-01-2,C20H24O6,"InChI=1S/C20H24O6/c1-11-7-16(21)20-10-25-17(22)13(20)3-2-4-15(20)19(11)8-14(26-18(19)23)12-5-6-24-9-12/h5-6,9,11,13-16,21H,2-4,7-8,10H2,1H3/t11-,13-,14-,15+,16?,19+,20?/m0/s1",C[C@H]1CC(C23COC(=O)[C@@H]2CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)O,YIPMKFWEORGSOZ-HXUJHXRJSA-N,"(3aR,5'S,6aS,7R,8S)-5'-(furan-3-yl)-10-hydroxy-8-methylspiro[3a,4,5,6,6a,8,9,10-octahydro-1H-benzo[d][2]benzofuran-7,3'-oxolane]-2',3-dione",,Biological Test Results,2313|2322|434959|624137|624156|624260|651548,Broad Institute|ChemBank|National Center for Advancing Translational Sciences (NCATS),Governmental Organizations|Legacy Depositors|NIH Initiatives|Research and Development,,360.4,86.0,634,2.2,26,1,6,1,360.157288,360.157288,0,1,0,7,5,2,0,0,0,0,0,0,1,20080220
162639030,"dimethyl (4aR,5R,5'S,6R,8S,8aS)-5'-(furan-3-yl)-8-hydroxy-6-methyl-2'-oxospiro[4a,6,7,8-tetrahydronaphthalene-5,3'-oxolane]-1,8a-dicarboxylate",NSC812220|NSC-812220,C22H24O8,"InChI=1S/C22H24O8/c1-12-9-17(23)22(20(26)28-3)14(18(24)27-2)5-4-6-16(22)21(12)10-15(30-19(21)25)13-7-8-29-11-13/h4-8,11-12,15-17,23H,9-10H2,1-3H3/t12-,15+,16-,17+,21-,22-/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@H](OC3=O)C4=COC=C4)C=CC=C2C(=O)OC)C(=O)OC)O,WMCBXOOPGPCQND-DWTWUXSLSA-N,"dimethyl (4aR,5R,5'S,6R,8S,8aS)-5'-(furan-3-yl)-8-hydroxy-6-methyl-2'-oxospiro[4a,6,7,8-tetrahydronaphthalene-5,3'-oxolane]-1,8a-dicarboxylate",,Biological Test Results,1794731|1794732|1794733|1794735|1794736|1794738|1794739|1794740|1794742|1794745|1794746|1794748|1794750|1794751|1794752|1794753|1794754|1794755|1794756|1794757|1794758|1794759|1794760|1794761|1794763|1794764|1794765|1794766|1794767|1794768|1794769|1794771|1794772|1794774|1794775|1794776|1794777|1794778|1794779|1794780|1794781|1794782|1794783|1794784|1794785|1794786|1794787|1794788|1794789|1794790|1794792|1794793|1794794|1794795|1794796|1794798|1794799|1794800|2202374,DTP/NCI,Governmental Organizations,,416.4,112.0,816,2.2,30,1,8,5,416.147125,416.147125,0,1,0,6,6,0,0,0,0,0,0,0,1,20220228
542130,"1-(furan-3-yl)-5-hydroxy-4b,7,7,10a,12a-pentamethyl-5,6,6a,10b,11,12-hexahydro-1H-naphtho[2,1-f]isochromene-3,8-dione",,C26H32O5,"InChI=1S/C26H32O5/c1-23(2)17-12-20(28)26(5)16(24(17,3)10-7-19(23)27)6-9-25(4)18(26)13-21(29)31-22(25)15-8-11-30-14-15/h7-8,10-11,13-14,16-17,20,22,28H,6,9,12H2,1-5H3",CC1(C2CC(C3(C(C2(C=CC1=O)C)CCC4(C3=CC(=O)OC4C5=COC=C5)C)C)O)C,GGGAVUPOFHWYMD-UHFFFAOYSA-N,"1-(furan-3-yl)-5-hydroxy-4b,7,7,10a,12a-pentamethyl-5,6,6a,10b,11,12-hexahydro-1H-naphtho[2,1-f]isochromene-3,8-dione",,Spectral Information,,ABI Chem|ChemSpider|NextBio,Chemical Vendors|Legacy Depositors|Research and Development|Subscription Services,,424.5,76.7,886,4.0,31,1,5,1,424.224976,424.224976,0,1,0,7,0,7,0,0,0,0,0,0,1,20050327
4623644,CID 4623644,,C24H30O8,"InChI=1S/C24H30O8/c1-14-9-20(31-16(3)26)24(13-29-15(2)25)19(5-4-7-22(24)12-30-22)23(14)10-18(32-21(23)27)17-6-8-28-11-17/h6,8,11,14,18-20H,4-5,7,9-10,12-13H2,1-3H3",CC1CC(C2(C(C13CC(OC3=O)C4=COC=C4)CCCC25CO5)COC(=O)C)OC(=O)C,AFRNHJDBERWLNW-UHFFFAOYSA-N,,,Spectral Information,,ABI Chem|ChemDB|Cheminformatics Friedrich-Schiller-University Jena|NextBio|ToxPlanet|Wikidata,Chemical Vendors|Curation Efforts|Legacy Depositors|Research and Development|Subscription Services,,446.5,105.0,812,2.3,32,0,8,6,446.194061,446.194061,0,1,0,7,0,7,0,0,0,0,0,0,1,20050916
10597352,"[(4aS,5R,5'R,6R,8R,8aR)-5'-(furan-3-yl)-8-hydroxy-8a-(hydroxymethyl)-6-methyl-2'-oxospiro[3,4,4a,6,7,8-hexahydronaphthalene-5,3'-oxolane]-1-yl]methyl acetate",,C22H28O7,"InChI=1S/C22H28O7/c1-13-8-19(25)22(12-23)16(11-28-14(2)24)4-3-5-18(22)21(13)9-17(29-20(21)26)15-6-7-27-10-15/h4,6-7,10,13,17-19,23,25H,3,5,8-9,11-12H2,1-2H3/t13-,17-,18-,19-,21-,22+/m1/s1",C[C@@H]1C[C@H]([C@@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CCC=C2COC(=O)C)CO)O,TUNYAQLSSZEZSG-DFNCFAICSA-N,"[(4aS,5R,5'R,6R,8R,8aR)-5'-(furan-3-yl)-8-hydroxy-8a-(hydroxymethyl)-6-methyl-2'-oxospiro[3,4,4a,6,7,8-hexahydronaphthalene-5,3'-oxolane]-1-yl]methyl acetate",,Spectral Information,,ChemSpider|DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,404.5,106.0,703,1.8,29,2,7,5,404.183502,404.183502,0,1,0,6,6,0,0,0,0,0,0,0,1,20061025
10689058,"(1S,3R,4R,4aS,5'S,6R)-5'-(furan-3-yl)-1,6-dihydroxy-8-(hydroxymethyl)-3-methylspiro[2,3,4a,5,6,7-hexahydro-1H-naphthalene-4,3'-oxolane]-2'-one",,C19H24O6,"InChI=1S/C19H24O6/c1-10-4-15(22)17-12(8-20)5-13(21)6-14(17)19(10)7-16(25-18(19)23)11-2-3-24-9-11/h2-3,9-10,13-16,20-22H,4-8H2,1H3/t10-,13+,14+,15+,16+,19-/m1/s1",C[C@@H]1C[C@@H](C2=C(C[C@@H](C[C@@H]2[C@@]13C[C@H](OC3=O)C4=COC=C4)O)CO)O,XAEXFNUTMDAYTJ-AENCLALASA-N,"(1S,3R,4R,4aS,5'S,6R)-5'-(furan-3-yl)-1,6-dihydroxy-8-(hydroxymethyl)-3-methylspiro[2,3,4a,5,6,7-hexahydro-1H-naphthalene-4,3'-oxolane]-2'-one",,Spectral Information,,Cheminformatics Friedrich-Schiller-University Jena|DiscoveryGate|NextBio|Thomson Pharma,Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,348.4,100.0,586,-0.4,25,3,6,2,348.157288,348.157288,0,1,0,6,6,0,0,0,0,0,0,0,1,20061025
10695142,"[(2'S,4R,4aS,5'S,6S,7S,8S,8aR)-4-(chloromethyl)-5'-(furan-3-yl)-2',4,6-trihydroxy-7-methyl-5-oxospiro[1,2,3,6,7,8a-hexahydronaphthalene-8,3'-oxolane]-4a-yl]methyl acetate",,C22H29ClO8,"InChI=1S/C22H29ClO8/c1-12-17(25)18(26)22(11-30-13(2)24)16(4-3-6-20(22,28)10-23)21(12)8-15(31-19(21)27)14-5-7-29-9-14/h5,7,9,12,15-17,19,25,27-28H,3-4,6,8,10-11H2,1-2H3/t12-,15+,16-,17+,19+,20+,21-,22+/m1/s1",C[C@@H]1[C@@H](C(=O)[C@@]2([C@@H]([C@@]13C[C@H](O[C@@H]3O)C4=COC=C4)CCC[C@@]2(CCl)O)COC(=O)C)O,VNIGQWQAEIYFQT-KLHOLMHXSA-N,"[(2'S,4R,4aS,5'S,6S,7S,8S,8aR)-4-(chloromethyl)-5'-(furan-3-yl)-2',4,6-trihydroxy-7-methyl-5-oxospiro[1,2,3,6,7,8a-hexahydronaphthalene-8,3'-oxolane]-4a-yl]methyl acetate",,Spectral Information,,DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Subscription Services,,456.9,126.0,732,0.9,31,3,8,5,456.155090,456.155090,0,1,0,8,8,0,0,0,0,0,0,0,1,20061025
10695360,CID 10695360,,C24H30O9,"InChI=1S/C24H30O9/c1-13-19(32-15(3)26)20(27)24(12-30-14(2)25)18(5-4-7-22(24)11-31-22)23(13)9-17(33-21(23)28)16-6-8-29-10-16/h6,8,10,13,17-20,27H,4-5,7,9,11-12H2,1-3H3/t13-,17+,18-,19+,20+,22+,23-,24+/m1/s1",C[C@@H]1[C@@H]([C@@H]([C@@]2([C@@H]([C@@]13C[C@H](OC3=O)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O)OC(=O)C,PMLCLCIKGSIFMM-ZYVKJICXSA-N,,,Spectral Information,,DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|NextBio|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Subscription Services,,462.5,125.0,844,1.3,33,1,9,6,462.188995,462.188995,0,1,0,8,8,0,0,0,0,0,0,0,1,20061025
13944861,CID 13944861,,C24H30O8,"InChI=1S/C24H30O8/c1-14-9-20(31-16(3)26)24(13-29-15(2)25)19(5-4-7-22(24)12-30-22)23(14)10-18(32-21(23)27)17-6-8-28-11-17/h6,8,11,14,18-20H,4-5,7,9-10,12-13H2,1-3H3/t14-,18+,19-,20+,22-,23-,24+/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@H](OC3=O)C4=COC=C4)CCC[C@@]25CO5)COC(=O)C)OC(=O)C,AFRNHJDBERWLNW-CORVBNEBSA-N,,,Spectral Information,,ChemSpider,Legacy Depositors|Research and Development,,446.5,105.0,812,2.3,32,0,8,6,446.194061,446.194061,0,1,0,7,7,0,0,0,0,0,0,0,1,20070208
14396805,"[(3S,3aR,5'S,6aS,7R,8R,10R,10aR)-3-acetyloxy-5'-(furan-3-yl)-8-methyl-2'-oxospiro[1,3,3a,4,5,6,6a,8,9,10-decahydrobenzo[d][2]benzofuran-7,3'-oxolane]-10-yl] acetate",,C24H30O8,"InChI=1S/C24H30O8/c1-13-9-20(30-14(2)25)24-12-29-21(31-15(3)26)17(24)5-4-6-19(24)23(13)10-18(32-22(23)27)16-7-8-28-11-16/h7-8,11,13,17-21H,4-6,9-10,12H2,1-3H3/t13-,17+,18+,19-,20-,21+,23-,24+/m1/s1",C[C@@H]1C[C@H]([C@@]23CO[C@H]([C@@H]2CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)OC(=O)C)OC(=O)C,UPIGMSCHLUFHCB-YDFCLYLJSA-N,"[(3S,3aR,5'S,6aS,7R,8R,10R,10aR)-3-acetyloxy-5'-(furan-3-yl)-8-methyl-2'-oxospiro[1,3,3a,4,5,6,6a,8,9,10-decahydrobenzo[d][2]benzofuran-7,3'-oxolane]-10-yl] acetate",,Spectral Information,,Cheminformatics Friedrich-Schiller-University Jena|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Research and Development,,446.5,101.0,797,3.0,32,0,8,5,446.194061,446.194061,0,1,0,8,8,0,0,0,0,0,0,0,1,20070209
15460555,"[(4aR,5S,5'S,7R,8R,8aS)-5-acetyloxy-5'-(furan-3-yl)-7-methyl-4-methylidene-2'-oxospiro[2,3,5,6,7,8a-hexahydro-1H-naphthalene-8,3'-oxolane]-4a-yl]methyl acetate",,C24H30O7,"InChI=1S/C24H30O7/c1-14-6-5-7-20-23(11-19(31-22(23)27)18-8-9-28-12-18)15(2)10-21(30-17(4)26)24(14,20)13-29-16(3)25/h8-9,12,15,19-21H,1,5-7,10-11,13H2,2-4H3/t15-,19+,20-,21+,23-,24+/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@H](OC3=O)C4=COC=C4)CCCC2=C)COC(=O)C)OC(=O)C,INHWSYBCYKYMNX-HRVJBWTOSA-N,"[(4aR,5S,5'S,7R,8R,8aS)-5-acetyloxy-5'-(furan-3-yl)-7-methyl-4-methylidene-2'-oxospiro[2,3,5,6,7,8a-hexahydro-1H-naphthalene-8,3'-oxolane]-4a-yl]methyl acetate",,Spectral Information,,ChemSpider,Legacy Depositors|Research and Development,,430.5,92.0,776,3.3,31,0,7,6,430.199158,430.199158,0,1,0,6,6,0,0,0,0,0,0,0,1,20070209
15460559,"(1R,2S,4R,5R,5'S,6R,9R,12R)-5'-(furan-3-yl)-2-hydroxy-12-iodo-4,12-dimethylspiro[10-oxatricyclo[7.2.1.01,6]dodecane-5,3'-oxolane]-2'-one",,C20H25IO5,"InChI=1S/C20H25IO5/c1-11-7-15(22)20-10-25-16(18(20,2)21)4-3-14(20)19(11)8-13(26-17(19)23)12-5-6-24-9-12/h5-6,9,11,13-16,22H,3-4,7-8,10H2,1-2H3/t11-,13+,14-,15+,16-,18+,19-,20+/m1/s1",C[C@@H]1C[C@@H]([C@@]23CO[C@@H]([C@]2(C)I)CC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)O,BSMUGOFKSOUVBV-LFRHSIHNSA-N,"(1R,2S,4R,5R,5'S,6R,9R,12R)-5'-(furan-3-yl)-2-hydroxy-12-iodo-4,12-dimethylspiro[10-oxatricyclo[7.2.1.01,6]dodecane-5,3'-oxolane]-2'-one",,Spectral Information,,ChemSpider,Legacy Depositors|Research and Development,,472.3,68.9,627,2.9,26,1,5,1,472.074677,472.074677,0,1,0,8,8,0,0,0,0,0,0,0,1,20070209
15768042,"(1S,3R,4R,4aS,6R)-5'-(furan-3-yl)-1,6-dihydroxy-8-(hydroxymethyl)-3-methylspiro[2,3,4a,5,6,7-hexahydro-1H-naphthalene-4,3'-oxolane]-2'-one",,C19H24O6,"InChI=1S/C19H24O6/c1-10-4-15(22)17-12(8-20)5-13(21)6-14(17)19(10)7-16(25-18(19)23)11-2-3-24-9-11/h2-3,9-10,13-16,20-22H,4-8H2,1H3/t10-,13+,14+,15+,16?,19-/m1/s1",C[C@@H]1C[C@@H](C2=C(C[C@@H](C[C@@H]2[C@@]13CC(OC3=O)C4=COC=C4)O)CO)O,XAEXFNUTMDAYTJ-PCWISWEXSA-N,"(1S,3R,4R,4aS,6R)-5'-(furan-3-yl)-1,6-dihydroxy-8-(hydroxymethyl)-3-methylspiro[2,3,4a,5,6,7-hexahydro-1H-naphthalene-4,3'-oxolane]-2'-one",,Spectral Information,,Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations,,348.4,100.0,586,-0.4,25,3,6,2,348.157288,348.157288,0,1,0,6,5,1,0,0,0,0,0,0,1,20070212
16099453,"[(1R)-2-[(6aR,7R,8S,9R,10aS)-9-hydroxy-7,8-dimethyl-3-oxo-5,6,6a,8,9,10-hexahydro-1H-benzo[d][2]benzofuran-7-yl]-1-(furan-3-yl)ethyl] acetate",,C22H28O6,"InChI=1S/C22H28O6/c1-13-17(24)9-22-12-27-20(25)16(22)5-4-6-19(22)21(13,3)10-18(28-14(2)23)15-7-8-26-11-15/h5,7-8,11,13,17-19,24H,4,6,9-10,12H2,1-3H3/t13-,17-,18-,19-,21+,22-/m1/s1",C[C@@H]1[C@@H](C[C@@]23COC(=O)C2=CCC[C@@H]3[C@@]1(C)C[C@H](C4=COC=C4)OC(=O)C)O,UMHLXQNTRGBKPY-QDGWLCPHSA-N,"[(1R)-2-[(6aR,7R,8S,9R,10aS)-9-hydroxy-7,8-dimethyl-3-oxo-5,6,6a,8,9,10-hexahydro-1H-benzo[d][2]benzofuran-7-yl]-1-(furan-3-yl)ethyl] acetate",,Spectral Information,,ChemSpider|DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,388.5,86.0,687,3.1,28,1,6,5,388.188599,388.188599,0,1,0,6,6,0,0,0,0,0,0,0,1,20070618
21593106,CID 21593106,,C23H30O8,"InChI=1S/C23H30O8/c1-13-18(25)19(26)23(12-29-14(2)24)17(5-4-7-21(23)11-30-21)22(13)9-16(31-20(22)27-3)15-6-8-28-10-15/h6,8,10,13,16-17,19-20,26H,4-5,7,9,11-12H2,1-3H3/t13-,16+,17-,19+,20+,21+,22-,23+/m1/s1",C[C@@H]1C(=O)[C@@H]([C@@]2([C@@H]([C@@]13C[C@H](O[C@@H]3OC)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,KWYPDYJVSNSDPA-NDVCGIDZSA-N,,,Spectral Information,,ChemSpider|DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,,434.5,108.0,756,1.2,31,1,8,5,434.194061,434.194061,0,1,0,8,8,0,0,0,0,0,0,0,1,20071205
21593107,CID 21593107,,C23H30O8,"InChI=1S/C23H30O8/c1-13-18(25)19(26)23(12-29-14(2)24)17(5-4-7-21(23)11-30-21)22(13)9-16(31-20(22)27-3)15-6-8-28-10-15/h6,8,10,13,16-17,19-20,26H,4-5,7,9,11-12H2,1-3H3/t13-,16+,17-,19+,20-,21+,22-,23+/m1/s1",C[C@@H]1C(=O)[C@@H]([C@@]2([C@@H]([C@@]13C[C@H](O[C@H]3OC)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,KWYPDYJVSNSDPA-BDRQGFKJSA-N,,,Spectral Information,,ChemSpider|DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,,434.5,108.0,756,1.2,31,1,8,5,434.194061,434.194061,0,1,0,8,8,0,0,0,0,0,0,0,1,20071205
21593111,CID 21593111,,C23H30O8,"InChI=1S/C23H30O8/c1-13-18(25)19(26)23(12-29-14(2)24)17(5-4-7-21(23)11-30-21)22(13)9-16(31-20(22)27-3)15-6-8-28-10-15/h6,8,10,13,16-17,19-20,26H,4-5,7,9,11-12H2,1-3H3/t13-,16-,17+,19-,20+,21-,22+,23-/m0/s1",C[C@H]1C(=O)[C@@H]([C@@]2([C@@H]([C@@]13C[C@H](O[C@H]3OC)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,KWYPDYJVSNSDPA-OMESUBQUSA-N,,,Spectral Information,,ChemSpider|DiscoveryGate,Legacy Depositors|Research and Development|Subscription Services,,434.5,108.0,756,1.2,31,1,8,5,434.194061,434.194061,0,1,0,8,8,0,0,0,0,0,0,0,1,20071205
21601300,"[(4aR,5S,5'S,7R,8R,8aS)-5'-(furan-3-yl)-5-hydroxy-7-methyl-4-methylidene-2'-oxospiro[2,3,5,6,7,8a-hexahydro-1H-naphthalene-8,3'-oxolane]-4a-yl]methyl acetate",,C22H28O6,"InChI=1S/C22H28O6/c1-13-5-4-6-18-21(10-17(28-20(21)25)16-7-8-26-11-16)14(2)9-19(24)22(13,18)12-27-15(3)23/h7-8,11,14,17-19,24H,1,4-6,9-10,12H2,2-3H3/t14-,17+,18-,19+,21-,22+/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@H](OC3=O)C4=COC=C4)CCCC2=C)COC(=O)C)O,YEFAQCCEKCONTD-XILWUWIXSA-N,"[(4aR,5S,5'S,7R,8R,8aS)-5'-(furan-3-yl)-5-hydroxy-7-methyl-4-methylidene-2'-oxospiro[2,3,5,6,7,8a-hexahydro-1H-naphthalene-8,3'-oxolane]-4a-yl]methyl acetate",,Spectral Information,,ChemSpider,Legacy Depositors|Research and Development,,388.5,86.0,674,2.7,28,1,6,4,388.188599,388.188599,0,1,0,6,6,0,0,0,0,0,0,0,1,20071205
21633209,"(8S,9R,10R,12R)-9-[2-(furan-3-yl)-2-hydroxyethyl]-12-(hydroxymethyl)-10-methyl-2-oxatricyclo[6.3.1.04,12]dodec-4-ene-9-carboxylic acid",,C20H26O6,"InChI=1S/C20H26O6/c1-12-7-17-20(11-21)14(10-26-17)3-2-4-16(20)19(12,18(23)24)8-15(22)13-5-6-25-9-13/h3,5-6,9,12,15-17,21-22H,2,4,7-8,10-11H2,1H3,(H,23,24)/t12-,15?,16-,17?,19-,20+/m1/s1",C[C@@H]1CC2[C@@]3([C@@H]([C@]1(CC(C4=COC=C4)O)C(=O)O)CCC=C3CO2)CO,IMVOSSZWEWPSNK-QAMAYPGTSA-N,"(8S,9R,10R,12R)-9-[2-(furan-3-yl)-2-hydroxyethyl]-12-(hydroxymethyl)-10-methyl-2-oxatricyclo[6.3.1.04,12]dodec-4-ene-9-carboxylic acid",,Spectral Information,,ChemSpider,Legacy Depositors|Research and Development,,362.4,100.0,603,0.9,26,3,6,5,362.172943,362.172943,0,1,0,6,4,2,0,0,0,0,0,0,1,20071205
21723242,"4H,7H-Furo[2',3',4':4,5]naphtho[2,1-c]pyran-4,7-dione, 9-(3-furanyl)dodecahydro-2-hydroxy-10a-methyl-, [2R-(2,3a,5a,6a,9,10a,10b,10c)]-; NSC 310635","FS-8947|4H,7H-Furo[2',3',4':4,5]naphtho[2,1-c]pyran-4,7-dione, 9-(3-furanyl)dodecahydro-2-hydroxy-10a-methyl-, [2R-(2,3a,5a,6a,9,10a,10b,10c)]-; NSC 310635",C19H22O6,"InChI=1S/C19H22O6/c1-19-7-15(9-2-3-23-8-9)25-18(22)13(19)6-14-16-11(17(21)24-14)4-10(20)5-12(16)19/h2-3,8,10-16,20H,4-7H2,1H3/t10-,11+,12+,13+,14-,15-,16+,19-/m0/s1",C[C@@]12C[C@H](OC(=O)[C@H]1C[C@H]3[C@H]4[C@H]2C[C@H](C[C@H]4C(=O)O3)O)C5=COC=C5,GFUMUSWDMNZQDZ-HXKCJTCDSA-N,"(1R,2S,4S,7S,9S,12R,14R,16S)-4-(furan-3-yl)-14-hydroxy-2-methyl-5,10-dioxatetracyclo[7.6.1.02,7.012,16]hexadecane-6,11-dione",,Spectral Information,,"001Chemical|AChemBlock|AK Scientific, Inc. (AKSCI)|Angene Chemical|Chem-Space.com Database|ChemFaces|Cheminformatics Friedrich-Schiller-University Jena|ChemSpider|DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|Key Organics/BIONET|Mcule|Molport|ToxPlanet|Traditional Medicine Medicinal Chemistry DB|ZINC",Chemical Vendors|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,,346.4,86.0,605,1.7,25,1,6,1,346.141632,346.141632,0,1,0,8,8,0,0,0,0,0,0,0,1,20071205
