SMILES,PG Explainer_auroc,PG Explainer_ap,PG Explainer_ap_baseline,Integrated Gradients_auroc,Integrated Gradients_ap,Integrated Gradients_ap_baseline,Saliency_auroc,Saliency_ap,Saliency_ap_baseline,SHAP Sampling_auroc,SHAP Sampling_ap,SHAP Sampling_ap_baseline,Input x Gradient_auroc,Input x Gradient_ap,Input x Gradient_ap_baseline,GNN Explainer_auroc,GNN Explainer_ap,GNN Explainer_ap_baseline,SubgraphX_auroc,SubgraphX_ap,SubgraphX_ap_baseline
Cc1nn(C)cc1C(=O)C1CC2CCC(C1)S2(=O)=O,0.5,0.47368421052631576,0.47368421052631576,1.0,1.0,0.47368421052631576,1.0,1.0,0.47368421052631576,1.0,1.0,0.47368421052631576,1.0,1.0,0.47368421052631576,0.5,0.47368421052631576,0.47368421052631576,1.0,1.0,0.47368421052631576
O=CCC(C=O)S(=O)(=O)O,0.5,0.7,0.7,1.0,1.0,0.7,1.0,1.0,0.7,0.9285714285714286,0.9571428571428571,0.7,1.0,1.0,0.7,0.5,0.7,0.7,1.0,1.0,0.7
CC(C#N)S(=O)(=O)N(C)Cc1csc(Br)c1,0.5,0.4375,0.4375,1.0,1.0,0.4375,1.0,1.0,0.4375,1.0,1.0,0.4375,1.0,1.0,0.4375,0.5,0.4375,0.4375,1.0,1.0,0.4375
NCC1(Nc2ccccc2S(=O)(=O)C(F)F)CCCC1,0.5,0.35,0.35,1.0,1.0,0.35,1.0,1.0,0.35,1.0,1.0,0.35,1.0,1.0,0.35,0.5,0.35,0.35,1.0,1.0,0.35
O=S(=O)(C1CC1)N1CCC(n2cc(-c3ccc(Br)cc3)cn2)CC1,0.5,0.2916666666666667,0.2916666666666667,1.0,1.0,0.2916666666666667,1.0,1.0,0.2916666666666667,1.0,0.9999999999999999,0.2916666666666667,1.0,1.0,0.2916666666666667,0.5,0.2916666666666667,0.2916666666666667,0.8529411764705882,0.5833333333333334,0.2916666666666667
COc1ccc(S(=O)(=O)C(CN)c2cccc3ccccc23)cc1,0.5,0.2916666666666667,0.2916666666666667,1.0,1.0,0.2916666666666667,1.0,1.0,0.2916666666666667,1.0,1.0,0.2916666666666667,1.0,1.0,0.2916666666666667,0.5,0.2916666666666667,0.2916666666666667,1.0,1.0,0.2916666666666667
O=C(NC1CC2(C1)CC(c1nc3cc(Cl)ccc3s1)C2)c1ccnc(S(=O)(=O)C2CC2)c1,0.5,0.21875,0.21875,1.0,1.0,0.21875,1.0,1.0,0.21875,1.0,1.0,0.21875,1.0,1.0,0.21875,0.5,0.21875,0.21875,1.0,1.0,0.21875
Cn1c(=O)c(C(=O)NCc2ccc(F)c(F)c2F)cc2cnnc(OCC3(S(=O)(=O)C4CC4)CC3)c21,0.5,0.19444444444444445,0.19444444444444445,1.0,1.0,0.19444444444444445,1.0,1.0,0.19444444444444445,1.0,1.0,0.19444444444444445,1.0,1.0,0.19444444444444445,0.5,0.19444444444444445,0.19444444444444445,1.0,1.0,0.19444444444444445
CC(C)OS(=O)(=O)c1cccc(C(=O)NS(=O)(=O)C2CCCCC2)c1N,0.5,0.2692307692307692,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,0.5,0.2692307692307692,0.2692307692307692,1.0,1.0,0.2692307692307692
O=S(=O)(O)C(Cc1nc2ccccc2[nH]1)S(=O)(=O)OCCC1S(=O)(=O)OCCOS1(=O)=O,0.5,0.625,0.625,0.75,0.8125,0.625,0.75,0.8125,0.625,0.975,0.9812500000000001,0.625,0.75,0.8125,0.625,0.5,0.625,0.625,0.7583333333333334,0.8038461538461539,0.625
